rssi_from_min,interrogator_timestamp,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,velocity_by_doppler,absolute_timestamp,epc96,rospecid,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
2.0,1501081902412156,1.25,1501081902412156,0.4908738521234052,20,1,nan,24,1,0.4092769440654843,2017-05-28 02:23:21,00e200600322f10741000000,1,1145312500.0,0.9583333333333357,1,320,nan,28,552545,-57,0
0.0,1501081902459152,-1.8125,1501081902459152,5.737088146692298,65507,1,nan,25,1,-0.5934515688949522,2017-05-28 02:23:21,00e200600322f041ef000000,1,-1660703125.0,-1.6000000000000014,1,3740,nan,28,599541,-50,0
1.0,1501081902473041,0.8125,1501081902473041,0.4356505437595221,13,1,nan,26,1,0.2660300136425648,2017-05-28 02:23:21,00e200600322f10741000000,1,744453125.0,-0.041666666666664298,1,284,nan,28,613430,-58,0
1.0,1501081902493565,0.0625,1501081902493565,0.4479223900626072,1,1,0.04758148996297002,27,1,0.020463847203274217,2017-05-28 02:23:21,00e200600322f10741000000,1,57265625.0,-0.041666666666664298,1,292,0.015579205444901507,28,633954,-58,0
1.0,1501081902503224,0.125,1501081902503224,5.675728915176872,2,1,nan,28,1,0.040927694406548434,2017-05-28 02:23:21,00e200600322f041ef000000,1,114531250.0,-0.60000000000000142,1,3700,nan,28,643613,-49,0
1.0,1501081902554512,-0.9375,1501081902554512,2.497320722677824,65521,1,-4.931556845655904,29,1,-0.3069577080491132,2017-05-28 02:23:21,00e200600322f041ef000000,1,-858984375.0,-0.60000000000000142,1,1628,-1.6146980122202141,28,694901,-49,0
2.0,1501081902566226,0.375,1501081902566226,0.4540583132141498,6,1,nan,30,1,0.12278308321964529,2017-05-28 02:23:21,00e200600322f10741000000,1,343593750.0,0.9583333333333357,1,296,nan,28,706615,-57,0
1.0,1501081902591805,0.0625,1501081902591805,5.712544454086128,1,1,nan,31,1,0.020452686119443685,2017-05-28 02:23:21,00e200600322f041ef000000,1,57296875.0,0.1538461538461533,1,3724,nan,29,732194,-47,0
1.0,1501081902601761,0.625,1501081902601761,0.8528933180644165,10,1,nan,32,1,0.20452686119443686,2017-05-28 02:23:21,00e200600322f10741000000,1,572968750.0,0.4166666666666643,1,556,nan,29,742150,-56,0
1.0,1501081902653846,-0.125,1501081902653846,5.706408530934585,65534,1,nan,33,1,-0.04090537223888737,2017-05-28 02:23:21,00e200600322f041ef000000,1,-114593750.0,0.1538461538461533,1,3720,nan,29,794235,-47,0
