timedeltaindex,absolute_timestamp,accessspecid,antenna,channelindex,doppler,doppler_by_phase,doppler_channel,doppler_hz,epc96,estimated_rssi,id,interrogator_timestamp,inventoryparameterspecid,lastseentimestamp,phase,phase_rads,prx_moving_parts,relative_timestamp,rospecid,rssi,rssi_delta,rssi_from_mean,rssi_from_min,tagseencount,velocity_by_doppler,velocity_by_phase
00:00:03.928687,2017-06-02 20:49:22,0,1.0,9.0,10,-0.0837331086875,566718750.0,0.625,00e200600322efac42000000,-52.8250396045,189,1502816632414205,1,1502816632414205,1912,2.93297126644,-7.36795599381,3928687,1,-55,-10.0,0.305577326455,1.96643529292,1,0.206639411359,-0.0276840964647
00:00:03.940191,2017-06-02 20:49:22,0,1.0,9.0,65534,-0.0221328984347,-113343750.0,-0.125,00e200600322f041ef000000,-50.7569670806,190,1502816632425709,1,1502816632425709,1500,2.30097118183,-2.36795599381,3940191,1,-50,5.0,-0.562135651264,0.888343254399,1,-0.0413278822719,-0.00731764656674
00:00:03.987656,2017-06-02 20:49:22,0,1.0,9.0,10,-0.142134353123,566718750.0,0.625,00e200600322f10741000000,-46.5425746801,191,1502816632473174,1,1502816632473174,2916,4.47308797747,2.63204400619,3987656,1,-45,5.0,0.138292879777,1.08104311137,1,0.206639411359,-0.0469928945011
00:00:03.999264,2017-06-02 20:49:22,0,1.0,9.0,65535,-0.0247971789142,-56671875.0,-0.0625,00e200600322f041ef000000,-49.0735856776,192,1502816632484782,1,1502816632484782,1488,2.28256341237,-2.36795599381,3999264,1,-50,-5.0,1.1212457517,2.57172465736,1,-0.0206639411359,-0.00819851912673
00:00:04.010933,2017-06-02 20:49:22,0,1.0,9.0,14,3.03372466442,793406250.0,0.875,00e200600322efac42000000,-53.4120220683,193,1502816632496451,1,1502816632496451,3956,6.06842799688,-7.36795599381,4010933,1,-55,-5.0,-0.281405137375,1.37945282909,1,0.289295175903,1.00301932621
00:00:04.027483,2017-06-02 20:49:22,0,1.0,9.0,65534,8.94579560757,-113343750.0,-0.125,00e200600322f041ef000000,-50.9142485578,194,1502816632513001,1,1502816632513001,3556,5.45483568172,-2.36795599381,4027483,1,-50,5.0,-0.719417128419,0.731061777245,1,-0.0413278822719,2.95768630158
00:00:04.044483,2017-06-02 20:49:22,0,1.0,10.0,6,8.94579560757,340218750.0,0.375,00e200600322efac42000000,-53.9052262006,195,1502816632530001,1,1502816632530001,2520,3.86563158547,-7.358379489,4044483,1,-55,-5.0,-0.674975380349,0.682550626568,1,0.123915317443,2.95768630158
00:00:04.057998,2017-06-02 20:49:22,0,1.0,10.0,65535,0.0702534068486,-56703125.0,-0.0625,00e200600322f10741000000,-47.3861481689,196,1502816632543516,1,1502816632543516,3460,5.30757352608,2.641620511,4057998,1,-45,10.0,-0.851928356886,0.182888889182,1,-0.0206525529071,0.0232145952296
00:00:04.106650,2017-06-02 20:49:22,0,1.0,10.0,0,0.0702534068486,0.0,0.0,00e200600322f10741000000,-45.6393664749,197,1502816632592168,1,1502816632592168,3488,5.35052498815,2.641620511,4106650,1,-45,0.0,0.894853337107,1.92967058318,1,0.0,0.0232145952296
00:00:04.116275,2017-06-02 20:49:22,0,1.0,10.0,65513,0.0340066616057,-1304171875.0,-1.4375,00e200600322efac42000000,-52.4918258063,198,1502816632601793,1,1502816632601793,2540,3.89631120123,-7.358379489,4116275,1,-55,-10.0,0.738425013932,2.09595102085,1,-0.475008716864,0.0112371900481
00:00:04.128071,2017-06-02 20:49:22,0,1.0,10.0,65535,0.0340066616057,-56703125.0,-0.0625,00e200600322f041ef000000,-50.6676827125,199,1502816632613589,1,1502816632613589,3956,6.06842799688,-2.358379489,4128071,1,-50,5.0,-0.592056895856,1.2422906526,1,-0.0206525529071,0.0112371900481
00:00:04.151687,2017-06-02 20:49:22,0,1.0,10.0,65535,0.0650506805515,-56703125.0,-0.0625,00e200600322f10741000000,-46.5186510058,200,1502816632637205,1,1502816632637205,3512,5.38734052705,2.641620511,4151687,1,-45,5.0,0.015568806211,1.05038605228,1,-0.0206525529071,0.0214954019478
00:00:04.161318,2017-06-02 20:49:22,0,1.0,10.0,3,-7.54884839234,170109375.0,0.1875,00e200600322f041ef000000,-49.0671753484,201,1502816632646836,1,1502816632646836,1900,2.91456349698,-2.358379489,4161318,1,-50,-5.0,1.0084504682,2.84279801665,1,0.0619576587214,-2.49444785297
00:00:04.171213,2017-06-02 20:49:22,0,1.0,10.0,10,-0.124430039317,567031250.0,0.625,00e200600322efac42000000,-53.4103044258,202,1502816632656731,1,1502816632656731,2484,3.81040827711,-7.358379489,4171213,1,-55,-5.0,-0.180053605546,1.17747240137,1,0.206525529071,-0.0411167675237
00:00:04.214840,2017-06-02 20:49:22,0,1.0,10.0,65534,0.0154634379998,-113406250.0,-0.125,00e200600322f10741000000,-47.253534279,203,1502816632700358,1,1502816632700358,3520,5.39961237336,2.641620511,4214840,1,-45,10.0,-0.719314467011,0.315502779057,1,-0.0413051058143,0.00510975154267
00:00:04.228126,2017-06-02 20:49:22,0,1.0,10.0,20,-0.0943737590709,1134062500.0,1.25,00e200600322efac42000000,-52.9243407659,204,1502816632713644,1,1502816632713644,2440,3.74291312244,-7.358379489,4228126,1,-55,-10.0,0.30591005437,1.66343606129,1,0.413051058143,-0.0311849448361
00:00:04.248689,2017-06-02 20:49:22,0,1.0,11.0,65534,-0.0943737590709,-113468750.0,-0.125,00e200600322f041ef000000,-50.7835747466,205,1502816632734207,1,1502816632734207,2812,4.31355397553,-2.34880826051,4248689,1,-50,5.0,-1.15408688278,0.566739263051,1,-0.0412823544478,-0.0311849448361
00:00:04.263639,2017-06-02 20:49:22,0,1.0,11.0,65528,0.0198868264571,-453875000.0,-0.5,00e200600322f10741000000,-46.5497041827,206,1502816632749157,1,1502816632749157,468,0.71790300873,2.65119173949,4263639,1,-45,5.0,-0.049038492964,1.26463362652,1,-0.165129417791,0.00656780014914
00:00:04.273242,2017-06-02 20:49:22,0,1.0,11.0,65534,0.0198868264571,-113468750.0,-0.125,00e200600322f041ef000000,-49.0754960221,207,1502816632758760,1,1502816632758760,2816,4.31968989869,-2.34880826051,4273242,1,-50,-5.0,0.553991841719,2.27481798755,1,-0.0412823544478,0.00656780014914
00:00:04.288763,2017-06-02 20:49:22,0,1.0,11.0,31,0.0198868264571,1758765625.0,1.9375,00e200600322efac42000000,-54.1445847511,208,1502816632774281,1,1502816632774281,3400,5.21553467881,-8.34880826051,4288763,1,-56,-6.0,-0.275476679767,1.37443006405,1,0.639876493941,0.00656780014914
00:00:04.336047,2017-06-02 20:49:22,0,1.0,11.0,9,0.020653127908,510609375.0,0.5625,00e200600322efac42000000,-55.5028429824,209,1502816632821565,1,1502816632821565,3408,5.22780652511,-8.34880826051,4336047,1,-56,0.0,-1.63373491107,0.0161718327434,1,0.185770595015,0.00682087797402
00:00:04.345988,2017-06-02 20:49:22,0,1.0,11.0,65535,-0.112658851352,-56734375.0,-0.0625,00e200600322f10741000000,-47.8142282954,210,1502816632831506,1,1502816632831506,392,0.601320468851,2.65119173949,4345988,1,-45,11.0,-1.31356260562,0.000109513860664,1,-0.0206411772239,-0.0372065810656
00:00:04.355751,2017-06-02 20:49:22,0,1.0,11.0,65535,-0.0118358300307,-56734375.0,-0.0625,00e200600322f041ef000000,-49.4143242369,211,1502816632841269,1,1502816632841269,2808,4.30741805238,-2.34880826051,4355751,1,-50,-5.0,0.215163626923,1.93598977275,1,-0.0206411772239,-0.00390888744408
00:00:04.372797,2017-06-02 20:49:22,0,1.0,11.0,65535,0.085934750088,-56734375.0,-0.0625,00e200600322f041ef000000,-49.8430686523,212,1502816632858315,1,1502816632858315,2820,4.32582582184,-2.34880826051,4372797,1,-50,0.0,-0.213580788423,1.5072453574,1,-0.0206411772239,0.0283807105001
00:00:04.384654,2017-06-02 20:49:22,0,1.0,11.0,65533,-0.075769086536,-170203125.0,-0.1875,00e200600322f10741000000,-46.2976963343,213,1502816632870172,1,1502816632870172,368,0.564504929942,2.65119173949,4384654,1,-45,5.0,0.202969355494,1.51664147498,1,-0.0619235316717,-0.0250234102925
00:00:04.399046,2017-06-02 20:49:22,0,1.0,11.0,23,0.00775061905745,1304890625.0,1.4375,00e200600322efac42000000,-53.400275568,214,1502816632884564,1,1502816632884564,3412,5.23394244827,-8.34880826051,4399046,1,-56,-11.0,0.468832503328,2.11873924714,1,0.47474707615,0.00255971042496
00:00:04.458128,2017-06-02 20:49:22,0,1.0,12.0,1,0.00775061905745,56765625.0,0.0625,00e200600322f10741000000,-46.5187962471,215,1502816632943646,1,1502816632943646,2344,3.5956509668,3.66075769748,4458128,1,-44,12.0,-0.0157978795994,1.18095210536,1,0.0206298140655,0.00255971042496
00:00:04.467875,2017-06-02 20:49:22,0,1.0,12.0,3,0.00775061905745,170296875.0,0.1875,00e200600322f041ef000000,-49.0672142657,216,1502816632953393,1,1502816632953393,564,0.865165164368,-2.33924230252,4467875,1,-50,-6.0,0.842982792734,2.40159734083,1,0.0618894421965,0.00255971042496
00:00:04.477600,2017-06-02 20:49:22,0,1.0,12.0,65528,0.01165627238,-454125000.0,-0.5,00e200600322efac42000000,-54.1423656612,217,1502816632963118,1,1502816632963118,1128,1.73033032874,-8.33924230252,4477600,1,-56,-6.0,-0.0506550081922,1.86416730951,1,-0.165038512524,0.00384746771036
00:00:04.500018,2017-06-02 20:49:22,0,1.0,12.0,65534,0.01165627238,-113531250.0,-0.125,00e200600322f10741000000,-46.7176386883,218,1502816632985536,1,1502816632985536,2348,3.60178688996,3.66075769748,4500018,1,-44,12.0,-0.214640320772,0.98210966419,1,-0.041259628131,0.00384746771036
00:00:04.509668,2017-06-02 20:49:22,0,1.0,12.0,3,-0.0116833261551,170296875.0,0.1875,00e200600322f041ef000000,-49.1204939373,219,1502816632995186,1,1502816632995186,560,0.859029241216,-2.33924230252,4509668,1,-50,-6.0,0.789703121201,2.34831766929,1,0.0618894421965,-0.00385639753994
00:00:04.521370,2017-06-02 20:49:22,0,1.0,12.0,1,-0.0223112291524,56765625.0,0.0625,00e200600322efac42000000,-54.1566419062,220,1502816633006888,1,1502816633006888,1120,1.71805848243,-8.33924230252,4521370,1,-56,-6.0,-0.0649312531525,1.84989106455,1,0.0206298140655,-0.00736442414379
00:00:04.566292,2017-06-02 20:49:22,0,1.0,12.0,2,-0.00862322071913,113531250.0,0.125,00e200600322f041ef000000,-51.113768842,221,1502816633051810,1,1502816633051810,556,0.852893318064,-2.33924230252,4566292,1,-50,6.0,-1.20357178353,0.355042764563,1,0.041259628131,-0.0028463270413
00:00:04.576236,2017-06-02 20:49:22,0,1.0,12.0,65530,-0.0384382626151,-340593750.0,-0.375,00e200600322f10741000000,-45.9061286164,222,1502816633061754,1,1502816633061754,2324,3.56497135105,3.66075769748,4576236,1,-44,6.0,0.596869751137,1.7936197361,1,-0.123778884393,-0.012687587372
00:00:04.587762,2017-06-02 20:49:22,0,1.0,12.0,19,-0.0073545193698,1078546875.0,1.1875,00e200600322efac42000000,-53.2953553142,223,1502816633073280,1,1502816633073280,1116,1.71192255928,-8.33924230252,4587762,1,-56,-12.0,0.796355338762,2.71117765647,1,0.391966467245,-0.00242755787424
00:00:04.607284,2017-06-02 20:49:22,0,1.0,12.0,65535,-8.09922841246,-56765625.0,-0.0625,00e200600322f10741000000,-46.4906829498,224,1502816633092802,1,1502816633092802,264,0.404970928002,3.66075769748,4607284,1,-44,12.0,0.0123154176748,1.20906540264,1,-0.0206298140655,-2.67336921957
00:00:04.616913,2017-06-02 20:49:22,0,1.0,12.0,0,0.00964582386756,0.0,0.0,00e200600322f041ef000000,-49.0596813304,225,1502816633102431,1,1502816633102431,560,0.859029241216,-2.33924230252,4616913,1,-50,-6.0,0.850515728036,2.40913027613,1,0.0,0.00318386484634
00:00:04.628561,2017-06-02 20:49:22,0,1.0,12.0,0,0.0,0.0,0.0,00e200600322efac42000000,-54.1403472173,226,1502816633114079,1,1502816633114079,1116,1.71192255928,-8.33924230252,4628561,1,-56,-6.0,-0.0486365642616,1.86618575344,1,0.0,0.0
00:00:04.676568,2017-06-02 20:49:22,0,1.0,13.0,65534,0.0,-113593750.0,-0.125,00e200600322f10741000000,-46.7170978478,227,1502816633162086,1,1502816633162086,936,1.43580601746,3.67031839078,4676568,1,-44,12.0,-0.151795913733,0.876452034342,1,-0.0412369268226,0.0
00:00:04.686248,2017-06-02 20:49:22,0,1.0,13.0,65534,0.0,-113593750.0,-0.125,00e200600322efac42000000,-53.5126538649,228,1502816633171766,1,1502816633171766,4064,6.23409792197,-8.32968160922,4686248,1,-56,-12.0,0.458386379654,2.18963336401,1,-0.0412369268226,0.0
00:00:04.695994,2017-06-02 20:49:22,0,1.0,13.0,1,-0.0760183786898,56796875.0,0.0625,00e200600322f041ef000000,-50.2091619588,229,1502816633181512,1,1502816633181512,3380,5.18485506305,-1.32968160922,4695994,1,-49,7.0,-0.308388696597,1.05211752244,1,0.0206184634113,-0.0250781145536
00:00:04.718364,2017-06-02 20:49:22,0,1.0,13.0,0,-0.0760183786898,0.0,0.0,00e200600322efac42000000,-54.4483496234,230,1502816633203882,1,1502816633203882,4044,6.20341830621,-8.32968160922,4718364,1,-56,-7.0,-0.477309378803,1.25393760556,1,0.0,-0.0250781145536
00:00:04.728077,2017-06-02 20:49:22,0,1.0,13.0,7,-0.0608772558676,397578125.0,0.4375,00e200600322f041ef000000,-51.1919316892,231,1502816633213595,1,1502816633213595,3364,5.16031137045,-2.32968160922,4728077,1,-50,6.0,-1.29115842701,0.0693477920339,1,0.144329243879,-0.020083127563
00:00:04.737975,2017-06-02 20:49:22,0,1.0,13.0,65535,-0.0238546704773,-56796875.0,-0.0625,00e200600322f10741000000,-45.9270722881,232,1502816633223493,1,1502816633223493,924,1.41739824801,3.67031839078,4737975,1,-44,6.0,0.638229645957,1.66647759403,1,-0.0206184634113,-0.00786954640679
00:00:04.788326,2017-06-02 20:49:22,0,1.0,13.0,12,-0.0418754109374,681562500.0,0.75,00e200600322efac42000000,-54.0330179618,233,1502816633273844,1,1502816633273844,4020,6.1666027673,-9.32968160922,4788326,1,-57,-13.0,-0.0619777171966,1.66926926716,1,0.247421560935,-0.0138145060519
00:00:04.798337,2017-06-02 20:49:22,0,1.0,13.0,0,-0.0323568635897,0.0,0.0,00e200600322f10741000000,-46.6883390605,234,1502816633283855,1,1502816633283855,908,1.3928545554,3.67031839078,4798337,1,-44,13.0,-0.123037126395,0.90521082168,1,0.0,-0.0106743809284
00:00:04.808210,2017-06-02 20:49:22,0,1.0,13.0,8,-0.00609338537182,454375000.0,0.5,00e200600322f041ef000000,-49.1126431257,235,1502816633293728,1,1502816633293728,3360,5.1541754473,-2.32968160922,4808210,1,-50,-6.0,0.788130136572,2.14863635561,1,0.16494770729,-0.00201017989343
00:00:04.825070,2017-06-02 20:49:22,0,1.0,13.0,65535,0.0182651124079,-56796875.0,-0.0625,00e200600322f10741000000,-45.3699285967,236,1502816633310588,1,1502816633310588,912,1.39899047855,3.67031839078,4825070,1,-44,6.0,1.1953733374,2.22362128547,1,-0.0206184634113,0.00602557683016
00:00:04.834773,2017-06-02 20:49:22,0,1.0,13.0,24,0.0420506168321,1363125000.0,1.5,00e200600322efac42000000,-53.151680952,237,1502816633320291,1,1502816633320291,4036,6.19114645991,-8.32968160922,4834773,1,-56,-12.0,0.819359292562,2.55060627692,1,0.494843121871,0.0138723056732
00:00:04.848208,2017-06-02 20:49:22,0,1.0,13.0,65535,0.0488305665283,-56796875.0,-0.0625,00e200600322f041ef000000,-50.8444903659,238,1502816633333726,1,1502816633333726,3376,5.1787191399,-2.32968160922,4848208,1,-50,6.0,-0.943717103662,0.416789115377,1,-0.0206184634113,0.0161089799891
00:00:04.893219,2017-06-02 20:49:22,0,1.0,14.0,12,0.0488305665283,681937500.0,0.75,00e200600322efac42000000,-55.3506361645,239,1502816633378737,1,1502816633378737,580,0.889708856974,-9.32012617484,4893219,1,-57,-7.0,-1.45385340717,0.151115376532,1,0.247285502887,0.0161089799891
00:00:04.905169,2017-06-02 20:49:22,0,1.0,14.0,65534,0.0488305665283,-113656250.0,-0.125,00e200600322f10741000000,-47.0413937939,240,1502816633390687,1,1502816633390687,1644,2.52186441528,3.67987382516,4905169,1,-44,13.0,-0.592325024286,0.772542050675,1,-0.0412142504812,0.0161089799891
00:00:04.914819,2017-06-02 20:49:22,0,1.0,14.0,65533,8.00256081946,-170484375.0,-0.1875,00e200600322f041ef000000,-49.2072438563,241,1502816633400337,1,1502816633400337,24,0.0368155389093,-2.32012617484,4914819,1,-50,-6.0,0.71170293749,2.02541946781,1,-0.0618213757217,2.63855636883
00:00:04.936409,2017-06-02 20:49:22,0,1.0,14.0,0,8.00256081946,0.0,0.0,00e200600322f10741000000,-45.3952767861,242,1502816633421927,1,1502816633421927,3692,5.66345706887,3.67987382516,4936409,1,-44,6.0,1.05379198348,2.41865905844,1,0.0,2.63855636883
00:00:04.947698,2017-06-02 20:49:22,0,1.0,14.0,3,-0.0742542732443,170484375.0,0.1875,00e200600322f041ef000000,-48.7661681335,243,1502816633433216,1,1502816633433216,4,0.00613592315154,-2.32012617484,4947698,1,-50,-6.0,1.15277866037,2.46649519069,1,0.0618213757217,-0.0244826737343
00:00:04.957546,2017-06-02 20:49:22,0,1.0,14.0,9,0.00759061125188,511453125.0,0.5625,00e200600322efac42000000,-54.0617005932,244,1502816633443064,1,1502816633443064,584,0.895844780125,-8.32012617484,4957546,1,-56,-6.0,-0.164917835816,1.44005094789,1,0.185464127165,0.00250273082752
00:00:05.004781,2017-06-02 20:49:22,0,1.0,14.0,0,0.0171077641329,0.0,0.0,00e200600322f041ef000000,-51.0883293938,245,1502816633490299,1,1502816633490299,12,0.0184077694546,-2.32012617484,5004781,1,-50,6.0,-1.1693826,0.144333930315,1,0.0,0.00564066940918
00:00:05.014664,2017-06-02 20:49:22,0,1.0,14.0,0,-3.19468404575,0.0,0.0,00e200600322f10741000000,-45.8993121368,246,1502816633500182,1,1502816633500182,1644,2.52186441528,3.67987382516,5014664,1,-44,6.0,0.549756632816,1.91462370778,1,0.0,-1.05333206776
00:00:05.028043,2017-06-02 20:49:22,0,1.0,14.0,12,0.0138525398244,681937500.0,0.75,00e200600322efac42000000,-53.293528844,247,1502816633513561,1,1502816633513561,592,0.908116626428,-8.32012617484,5028043,1,-56,-12.0,0.603253913316,2.20822269702,1,0.247285502887,0.00456737636898
00:00:05.042718,2017-06-02 20:49:22,0,1.0,14.0,0,-0.0128708450853,0.0,0.0,00e200600322f041ef000000,-50.882498394,248,1502816633528236,1,1502816633528236,8,0.0122718463031,-2.32012617484,5042718,1,-50,6.0,-0.963551600176,0.350164930144,1,0.0,-0.00424369786599
00:00:05.052704,2017-06-02 20:49:22,0,1.0,14.0,0,0.051343980021,0.0,0.0,00e200600322f10741000000,-45.8441598866,249,1502816633538222,1,1502816633538222,1660,2.54640810789,3.67987382516,5052704,1,-44,6.0,0.604908882997,1.96977595796,1,0.0,0.0169288292263
00:00:05.067862,2017-06-02 20:49:22,0,1.0,14.0,1,-0.0122625191491,56828125.0,0.0625,00e200600322efac42000000,-53.2787508432,250,1502816633553380,1,1502816633553380,588,0.901980703277,-8.32012617484,5067862,1,-56,-12.0,0.618031914213,2.22300069792,1,0.0206071252406,-0.00404312428595
00:00:05.111308,2017-06-02 20:49:22,0,1.0,15.0,3,-0.0122625191491,170578125.0,0.1875,00e200600322f10741000000,-46.4862337952,251,1502816633596826,1,1502816633596826,844,1.29467978498,3.68942400642,5111308,1,-44,12.0,0.227050965267,1.38071813058,1,0.0617873985985,-0.00404312428595
00:00:05.120975,2017-06-02 20:49:22,0,1.0,15.0,7,-0.0122625191491,398015625.0,0.4375,00e200600322efac42000000,-53.4507940284,252,1502816633606493,1,1502816633606493,3916,6.00706876536,-8.31057599358,5120975,1,-56,-12.0,0.567201471644,2.2488162214,1,0.14417059673,-0.00404312428595
00:00:05.132682,2017-06-02 20:49:22,0,1.0,15.0,1,-0.0688431126046,56859375.0,0.0625,00e200600322f041ef000000,-50.9246374732,253,1502816633618200,1,1502816633618200,3280,5.03145698426,-2.31057599358,5132682,1,-50,6.0,-1.23640753244,0.263014021157,1,0.0205957995328,-0.0226860631427
00:00:05.153960,2017-06-02 20:49:22,0,1.0,15.0,8,-0.0688431126046,454875000.0,0.5,00e200600322f041ef000000,-50.2477558642,254,1502816633639478,1,1502816633639478,3268,5.01304921481,-2.31057599358,5153960,1,-50,0.0,-0.559525923504,0.939895630098,1,0.164766396263,-0.0226860631427
00:00:05.163944,2017-06-02 20:49:22,0,1.0,15.0,1,0.0278296935557,56859375.0,0.0625,00e200600322f10741000000,-45.6740811383,255,1502816633649462,1,1502816633649462,856,1.31308755443,3.68942400642,5163944,1,-44,6.0,1.03920362213,2.19287078745,1,0.0205957995328,0.00917079663255
00:00:05.177312,2017-06-02 20:49:22,0,1.0,15.0,21,-0.026001451089,1194046875.0,1.3125,00e200600322efac42000000,-53.2331783799,256,1502816633662830,1,1502816633662830,3904,5.98866099591,-8.31057599358,5177312,1,-56,-12.0,0.784817120182,2.46643186994,1,0.43251179019,-0.00856833078707
00:00:05.220989,2017-06-02 20:49:22,0,1.0,15.0,2,0.017119160312,113718750.0,0.125,00e200600322f10741000000,-46.4740226905,257,1502816633706507,1,1502816633706507,864,1.32535940073,3.68942400642,5220989,1,-44,12.0,0.23926206999,1.39292923531,1,0.0411915990657,0.00564132470331
00:00:05.234175,2017-06-02 20:49:22,0,1.0,15.0,7,0.0,398015625.0,0.4375,00e200600322f041ef000000,-48.3231664198,258,1502816633719693,1,1502816633719693,3268,5.01304921481,-1.31057599358,5234175,1,-49,-5.0,1.36506352091,2.86448507451,1,0.14417059673,0.0
00:00:05.244101,2017-06-02 20:49:22,0,1.0,15.0,13,0.0219324102771,739171875.0,0.8125,00e200600322efac42000000,-53.9429986418,259,1502816633729619,1,1502816633729619,3916,6.00706876536,-8.31057599358,5244101,1,-56,-7.0,0.0749968583269,1.75661160809,1,0.267745393927,0.00722744840544
00:00:05.260599,2017-06-02 20:49:22,0,1.0,15.0,2,0.018478703073,113718750.0,0.125,00e200600322f041ef000000,-50.3244724942,260,1502816633746117,1,1502816633746117,3272,5.01918513796,-1.31057599358,5260599,1,-49,7.0,-0.636242553525,0.863179000077,1,0.0411915990657,0.00608933862588
00:00:05.270573,2017-06-02 20:49:22,0,1.0,15.0,65534,0.019695113343,-113718750.0,-0.125,00e200600322f10741000000,-45.6946372974,261,1502816633756091,1,1502816633756091,872,1.33763124704,3.68942400642,5270573,1,-44,5.0,1.01864746307,2.17231462839,1,-0.0411915990657,0.00649018569903
00:00:05.280241,2017-06-02 20:49:22,0,1.0,15.0,65528,0.0135108259546,-454875000.0,-0.5,00e200600322efac42000000,-53.9707371937,262,1502816633765759,1,1502816633765759,3920,6.01320468851,-9.31057599358,5280241,1,-57,-13.0,0.0472583063935,1.72887305615,1,-0.164766396263,0.00445226020615
00:00:05.330368,2017-06-02 20:49:22,0,1.0,16.0,6,0.0135108259546,341343750.0,0.375,00e200600322f10741000000,-46.671650979,263,1502816633815886,1,1502816633815886,2408,3.69382573723,3.69896894033,5330368,1,-44,13.0,-0.214945891171,1.13786813991,1,0.123506917605,0.00445226020615
00:00:05.341793,2017-06-02 20:49:22,0,1.0,16.0,8,0.0135108259546,455125000.0,0.5,00e200600322f041ef000000,-49.1081715677,264,1502816633827311,1,1502816633827311,624,0.957204011641,-2.30103105967,5341793,1,-50,-6.0,0.916412280724,2.36427442139,1,0.16467589014,0.00445226020615
00:00:05.355223,2017-06-02 20:49:22,0,1.0,16.0,65535,-5.90989049254,-56890625.0,-0.0625,00e200600322efac42000000,-54.1533401372,265,1502816633840741,1,1502816633840741,1192,1.82850509916,-8.30103105967,5355223,1,-56,-6.0,-0.310689270303,1.34190310548,1,-0.0205844862675,-1.94643295498
00:00:05.372009,2017-06-02 20:49:22,0,1.0,16.0,6,-5.90989049254,341343750.0,0.375,00e200600322f10741000000,-46.7205792902,266,1502816633857527,1,1502816633857527,392,0.601320468851,3.69896894033,5372009,1,-44,12.0,-0.263874202417,1.08893982866,1,0.123506917605,-1.94643295498
00:00:05.383438,2017-06-02 20:49:22,0,1.0,16.0,0,0.0865286638313,0.0,0.0,00e200600322efac42000000,-53.5135867146,267,1502816633868956,1,1502816633868956,1212,1.85918471492,-8.30103105967,5383438,1,-56,-12.0,0.329064152296,1.98165652808,1,0.0,0.0284983694781
00:00:05.393283,2017-06-02 20:49:22,0,1.0,16.0,1,0.066381214799,56890625.0,0.0625,00e200600322f041ef000000,-50.9414627227,268,1502816633878801,1,1502816633878801,652,1.0001554737,-2.30103105967,5393283,1,-50,6.0,-0.916878874295,0.530983266374,1,0.0205844862675,0.0218627712712
00:00:05.440862,2017-06-02 20:49:22,0,1.0,16.0,65535,0.0283665925958,-56890625.0,-0.0625,00e200600322f10741000000,-45.8599593308,269,1502816633926380,1,1502816633926380,408,0.625864161457,3.69896894033,5440862,1,-44,6.0,0.596745756981,1.94955978806,1,-0.0205844862675,0.00934258777191
00:00:05.452563,2017-06-02 20:49:22,0,1.0,16.0,0,0.00823686319163,0.0,0.0,00e200600322f041ef000000,-48.8906794461,270,1502816633938081,1,1502816633938081,656,1.00629139685,-2.30103105967,5452563,1,-50,-6.0,1.13390440235,2.58176654302,1,0.0,0.00271282555609
00:00:05.462423,2017-06-02 20:49:22,0,1.0,16.0,65523,-0.0185458473128,-739578125.0,-0.8125,00e200600322efac42000000,-54.0950632988,271,1502816633947941,1,1502816633947941,1200,1.84077694546,-8.30103105967,5462423,1,-56,-6.0,-0.252412431953,1.40017994383,1,-0.267598321478,-0.00610810782927
00:00:05.479644,2017-06-02 20:49:22,0,1.0,16.0,2,-0.113415306893,113781250.0,0.125,00e200600322efac42000000,-55.4895737493,272,1502816633965162,1,1502816633965162,1184,1.81623325286,-8.30103105967,5479644,1,-56,0.0,-1.64692288241,0.00566949337519,1,0.041168972535,-0.0373535332361
00:00:05.489625,2017-06-02 20:49:22,0,1.0,16.0,65532,5.17690474848,-227562500.0,-0.25,00e200600322f10741000000,-47.0786220075,273,1502816633975143,1,1502816633975143,2476,3.7981364308,3.69896894033,5489625,1,-44,12.0,-0.621916919679,0.7308971114,1,-0.08233794507,1.70502279525
00:00:05.501096,2017-06-02 20:49:22,0,1.0,16.0,3,-0.0301824274205,170671875.0,0.1875,00e200600322f041ef000000,-49.2172191261,274,1502816633986614,1,1502816633986614,644,0.987883627398,-2.30103105967,5501096,1,-50,-6.0,0.807364722293,2.25522686296,1,0.0617534588025,-0.00994063620412
00:00:05.558735,2017-06-02 20:49:22,0,1.0,17.0,15,-0.0301824274205,853828125.0,0.9375,00e200600322efac42000000,-54.1825593424,275,1502816634044253,1,1502816634044253,4016,6.16046684415,-8.29149136735,5558735,1,-56,-6.0,-0.278369836918,1.66702179688,1,0.308597781362,-0.00994063620412
00:00:05.568672,2017-06-02 20:49:22,0,1.0,17.0,0,-0.0301824274205,0.0,0.0,00e200600322f10741000000,-47.4604593602,276,1502816634054190,1,1502816634054190,1108,1.69965071298,2.70850863265,5568672,1,-45,11.0,-0.857564271304,0.293919391759,1,0.0,-0.00994063620412
00:00:05.578318,2017-06-02 20:49:22,0,1.0,17.0,3,0.070558325205,170765625.0,0.1875,00e200600322f041ef000000,-48.5874813289,277,1502816634063836,1,1502816634063836,3488,5.35052498815,-1.29149136735,5578318,1,-49,-4.0,1.24690692269,2.97990921347,1,0.0617195562723,0.0232257521225
00:00:05.596353,2017-06-02 20:49:22,0,1.0,17.0,65528,0.070558325205,-455375000.0,-0.5,00e200600322f10741000000,-45.2292119174,278,1502816634081871,1,1502816634081871,1124,1.72419440558,3.70850863265,5596353,1,-44,5.0,1.37368317158,2.52516683465,1,-0.164585483393,0.0232257521225
