rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
1.0,1477939174019287,-0.06132073630220853,-0.1875,1477939174019287,1.6321555583103222,65533,1,0.22453353776178664,4438,1,23.511530888788815,-0.06132461161079313,2016-10-31 18:35:02,00e200600319965584000000,1,23.7039094017453,-171984375.0,-0.0625,1,1064,0.07343697064980756,30,60616033,-45,0
1.0,1477939174033907,0.7883464276266063,-0.4375,1477939174033907,0.662679700366597,65529,1,-0.022276707942231754,4439,1,38.52099779871037,-0.1430128030509398,2016-10-31 18:35:02,2015cccc0000000000000003,1,38.70375738601903,-401515625.0,-1.085365853658537,1,432,-0.007281953018435877,31,60630653,-60,0
1.0,1477939174048689,0.799537269107905,-0.1875,1477939174048689,0.6442719309119693,65533,1,-0.09909645176566059,4440,1,38.52099779871037,-0.06129120130754563,2016-10-31 18:35:02,2015cccc0000000000000003,1,38.70375738601903,-172078125.0,-1.085365853658537,1,420,-0.03239328306150714,31,60645435,-60,0
0.0,1477939174053321,0.8314696123025452,3.25,1477939174053321,5.6941366846315,52,1,-0.00029202057294494934,4441,1,24.520997798710376,1.0623808226641243,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,2982687500.0,-0.5136612021857943,1,3712,-9.545755585233975e-05,31,60650067,-46,0
0.0,1477939174064376,0.8448535652497071,4.5,1477939174064376,5.71868037723767,72,1,0.1766734509271817,4442,1,24.520997798710376,1.470988831381095,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,4129875000.0,-0.5136612021857943,1,3728,0.057752149581208945,31,60661122,-46,0
1.0,1477939174084137,0.724247082951467,-0.4375,1477939174084137,0.760854470791278,65529,1,0.26153592929769764,4443,1,38.52099779871037,-0.1430128030509398,2016-10-31 18:35:02,2015cccc0000000000000003,1,38.70375738601903,-401515625.0,-1.085365853658537,1,496,0.08549254022261978,31,60680883,-60,0
0.0,1477939174093152,0.8959662497561849,-0.9375,1477939174093152,5.822991070813893,65521,1,0.2882623962396672,4444,1,24.520997798710376,-0.30645600653772814,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,-860390625.0,-0.5136612021857943,1,3796,0.09422905897237827,31,60689898,-46,0
0.0,1477939174104499,0.8819212643483549,-0.1875,1477939174104499,5.792311455056181,65533,1,-0.21515874239886967,4445,1,24.520997798710376,-0.06129120130754563,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,-172078125.0,-0.5136612021857943,1,3776,-0.07033246823171986,31,60701245,-46,0
0.0,1477939174114528,0.9191138516900577,0.1875,1477939174114528,5.878214379177777,3,1,0.6816170605244802,4446,1,24.520997798710376,0.06129120130754563,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,172078125.0,-0.5136612021857943,1,3832,0.2228113518467383,31,60711274,-46,0
1.0,1477939174130771,-0.7845565971555752,4.875,1477939174130771,3.810408277107933,78,1,5.200237949279339,4447,1,38.52099779871037,1.5935712339961863,2016-10-31 18:35:02,2015cccc0000000000000003,1,38.70375738601903,4474031250.0,-1.085365853658537,1,2484,1.699887098647564,31,60727517,-60,0
0.0,1477939174151295,-0.9091679830905224,0.6875,1477939174151295,2.7120780329818137,11,1,6.741786779400799,4448,1,24.520997798710376,0.22473440479433396,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,630953125.0,-0.5136612021857943,1,1768,2.2037984569002886,31,60748041,-46,0
0.0,1477939174175772,0.8819212643483549,2.75,1477939174175772,5.792311455056181,44,1,10.014184234179025,4449,1,24.520997798710376,0.8989376191773358,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,2523812500.0,-0.5136612021857943,1,3776,3.27350070308222,31,60772518,-46,0
0.0,1477939174188965,0.887639620402854,1.1875,1477939174188965,5.8045833013592665,19,1,0.07402126127492095,4450,1,24.520997798710376,0.3881776082811223,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,1089828125.0,-0.5136612021857943,1,3784,0.02419654413781126,31,60785711,-46,0
0.0,1477939174215012,0.8847970984309375,1.1875,1477939174215012,5.798447378207723,19,1,-0.018746160786272944,4451,1,24.520997798710376,0.3881776082811223,2016-10-31 18:35:02,00e200600319965584000000,1,24.703757386019035,1089828125.0,-0.5136612021857943,1,3780,-0.006127865143973722,31,60811758,-46,0
1.0,1477939174234393,0.38268343236508984,0.9375,1477939174234393,1.1780972450961724,15,1,0.0010249412805325585,4452,1,24.530459552362657,0.3062891369452763,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,860859375.0,-0.1730769230769198,1,768,0.00033485693891616397,32,60831139,-46,0
1.0,1477939174272628,-0.4164295600976372,-0.6875,1477939174272628,4.28287435977671,65525,1,6.461888649143456,4453,1,24.530459552362657,-0.22461203375986932,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,-631296875.0,-0.1730769230769198,1,2792,2.111153383874802,32,60869374,-46,0
1.0,1477939174295895,-0.4220002707997995,3.25,1477939174295895,4.276738436625168,52,1,-0.020985999484247245,4454,1,24.530459552362657,1.0618023414102913,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,2984312500.0,-0.1730769230769198,1,2788,-0.006856302581295043,32,60892641,-46,0
1.0,1477939174306276,0.4108431710579039,-1.6875,1477939174306276,1.1474176293384597,65509,1,-23.988386234466816,4455,1,24.530459552362657,-0.5513204465014974,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,-1549546875.0,-0.1730769230769198,1,748,-7.837207590895774,32,60903022,-46,0
1.0,1477939174316715,0.4275550934302822,0.9375,1477939174316715,1.1290098598838318,15,1,-0.14032414503305035,4456,1,24.530459552362657,0.3062891369452763,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,860859375.0,-0.1730769230769198,1,736,-0.045845078693073894,32,60913461,-46,0
1.0,1477939174347956,-0.44961132965460693,4.5,1477939174347956,4.246058820867455,72,1,7.939786658557666,4457,1,24.530459552362657,1.4701878573373264,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,4132125000.0,-0.1730769230769198,1,2768,2.59399509672453,32,60944702,-46,0
1.0,1477939174357138,-0.44412214457042976,2.5625,1477939174357138,4.252194744018997,41,1,0.053178093008057155,4458,1,24.530459552362657,0.837190307650422,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,2353015625.0,-0.1730769230769198,1,2772,0.017373730359289023,32,60953884,-46,0
