rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
9.0,1467299827850506,-0.5504579729366047,0.0,1467299827850506,2.1537090261914402,0,1,0.19558632084918817,42,1,25.699895751695308,0.0,2016-06-30 15:13:13,00e200600319961ccc000000,1,25.69989575169531,0.0,4.9968847352024923,1,1404,0.0632794783011663,50,186249,-47,0
9.0,1467299827853352,-0.534997619887097,-0.5625,1467299827853352,2.1353012567368124,65527,1,-0.5147026528461041,43,1,25.699895751695308,-0.1819897546508493,2016-06-30 15:13:13,00e200600319961ccc000000,1,25.69989575169531,-521578125.0,4.9968847352024923,1,1392,-0.16652552801707332,50,189095,-47,0
9.0,1467299827857747,0.4982276669727815,2.6875,1467299827857747,5.2339424482658075,43,1,56.10512656427759,44,1,25.699895751695308,0.8695066055540577,2016-06-30 15:13:13,00e200600319961ccc000000,1,25.69989575169531,2491984375.0,4.9968847352024923,1,3412,18.152103498822623,50,193490,-47,0
10.0,1467299827862580,-0.5657318107836132,-4.875,1467299827862580,2.172116795646068,65458,1,-50.41430659010965,45,1,24.699895751695312,-1.5772445403073605,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.699895751695312,-4520343750.0,5.9968847352024923,1,1416,-16.310910732847557,50,198323,-46,0
9.0,1467299827865198,0.5401714727298924,1.5,1467299827865198,5.283029833478148,24,1,94.56019623758593,46,1,25.699895751695308,0.4853060124022648,2016-06-30 15:13:13,00e200600319961ccc000000,1,25.69989575169531,1390875000.0,4.9968847352024923,1,3444,30.593754512025647,50,200941,-47,0
10.0,1467299827869662,0.49289819222978387,4.875,1467299827869662,5.227806525114265,78,1,-0.9844380040322507,47,1,24.699895751695312,1.5772445403073605,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.699895751695312,4520343750.0,5.9968847352024923,1,3408,-0.3185024547960908,50,205405,-46,0
9.0,1467299827873741,0.5401714727298924,-0.5625,1467299827873741,5.283029833478148,65527,1,1.077355050257408,48,1,25.699895751695308,-0.1819897546508493,2016-06-30 15:13:13,00e200600319961ccc000000,1,25.69989575169531,-521578125.0,4.9968847352024923,1,3444,0.3485645889212428,50,209484,-47,0
10.0,1467299827878867,0.5141027441932216,3.3125,1467299827878867,5.252350217720435,53,1,-0.476279018728048,49,1,24.699895751695312,1.0717174440550012,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.699895751695312,3071515625.0,5.9968847352024923,1,3424,-0.15409404757984838,50,214610,-46,0
10.0,1467299827881712,-0.5298036246862947,2.125,1467299827881712,2.12916533358527,34,1,-87.35857864674867,50,1,24.699895751695312,0.6875168509032085,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.699895751695312,1970406250.0,5.9968847352024923,1,1388,-28.26376230145549,50,217455,-46,0
10.0,1467299827886769,-0.5298036246862947,0.0,1467299827886769,2.12916533358527,0,1,0.0,51,1,24.699895751695312,0.0,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.699895751695312,0.0,5.9968847352024923,1,1388,0.0,50,222512,-46,0
