rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
6.0,1467300015580415,-0.99090263542778,0.5625,1467300015580415,3.2765829629237295,9,1,58.795860771401685,30,1,28.407052951102152,0.18508363038113518,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7052396461847,512859375.0,1.8962655601659719,1,2136,19.34604686747519,19,122243,-50,0
6.0,1467300015583031,0.99247953459871,2.6875,1467300015583031,0.1227184630308513,43,1,95.19244552752292,31,1,28.407052951102152,0.8842884562654236,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7052396461847,2450328125.0,1.8962655601659719,1,80,31.321890494386487,19,124859,-50,0
7.0,1467300015587385,0.99247953459871,-7.625,1467300015587385,0.1227184630308513,65414,1,0.0,32,1,27.407052951102155,-2.508911434055388,2016-06-30 15:16:26,00e200600319961ccc000000,1,27.705239646184705,-6952093750.0,2.8962655601659719,1,80,0.0,19,129213,-49,0
6.0,1467300015591917,0.996312612182778,7.0,1467300015591917,0.0859029241215959,112,1,-0.6464447263901149,33,1,28.407052951102152,2.3032629558541267,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7052396461847,6382250000.0,1.8962655601659719,1,56,-0.21270459875737258,19,133745,-50,0
6.0,1467300015595735,0.9957674144676598,6.375,1467300015595735,0.09203884727313846,102,1,0.12788927448926127,34,1,28.407052951102152,2.0976144776528654,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7052396461847,5812406250.0,1.8962655601659719,1,60,0.042080375483167946,19,137563,-50,0
6.0,1467300015600216,0.996312612182778,5.4375,1467300015600216,0.0859029241215959,87,1,-0.10896702744922997,35,1,28.407052951102152,1.7891417603509734,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7052396461847,4957640625.0,1.8962655601659719,1,56,-0.03585424539047874,19,142044,-50,0
6.0,1467300015604720,0.99247953459871,1.5,1467300015604720,0.1227184630308513,24,1,0.6504634769094139,36,1,28.407052951102152,0.49355634768302714,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7052396461847,1367625000.0,1.8962655601659719,1,80,0.21402691864307558,19,146548,-50,0
5.0,1467300015614265,-0.23702360599436723,2.125,1467300015614265,1.8100973297050567,34,1,nan,37,1,28.416576953136833,0.6988215949575226,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,1938531250.0,1.9532374100719423,1,1180,nan,20,156093,-50,0
4.0,1467300015618307,-0.23105810828067114,-2.125,1467300015618307,1.8039614065535141,65502,1,-0.12080189262741178,38,1,29.416576953136836,-0.6988215949575226,2016-06-30 15:16:26,00e200600319961ccc000000,1,29.70514472257156,-1938531250.0,0.95323741007194229,1,1176,-0.039726574719894256,20,160135,-51,0
5.0,1467300015622773,0.21910124015686974,3.3125,1467300015622773,4.933282213840222,53,1,55.75983822212272,39,1,28.416576953136833,1.089339545080844,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,3021828125.0,1.9532374100719423,1,3216,18.337025449862224,20,164601,-50,0
5.0,1467300015627265,-0.23702360599436723,0.5625,1467300015627265,1.8100973297050567,9,1,-55.32839631567231,40,1,28.416576953136833,0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,513140625.0,1.9532374100719423,1,1180,-18.19514266341649,20,169093,-50,0
5.0,1467300015630124,0.21910124015686974,2.6875,1467300015630124,4.933282213840222,43,1,86.930799667716,41,1,28.416576953136833,0.8838037818580433,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,2451671875.0,1.9532374100719423,1,3216,28.587821211635845,20,171952,-50,0
5.0,1467300015635480,-0.2667127574748983,0.0,1467300015635480,1.8407769454627694,0,1,-45.94730209111278,42,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,1200,-15.110102085320728,20,177308,-50,0
5.0,1467300015638680,-0.24298017990326387,-0.5625,1467300015638680,1.8162332528565992,65527,1,-0.610351562499998,43,1,28.416576953136833,-0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-513140625.0,1.9532374100719423,1,1184,-0.2007185187722657,20,180508,-50,0
5.0,1467300015643439,-0.23702360599436723,1.5,1467300015643439,1.8100973297050567,24,1,-0.10260164950619843,44,1,28.416576953136833,0.49328583173472185,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,1368375000.0,1.9532374100719423,1,1180,-0.03374129334267967,20,185267,-50,0
5.0,1467300015646387,-0.22508391135979267,2.6875,1467300015646387,1.7978254834019713,43,1,-0.33126272048847166,45,1,28.416576953136833,0.8838037818580433,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,2451671875.0,1.9532374100719423,1,1172,-0.10893813773257495,20,188215,-50,0
5.0,1467300015650232,-0.23702360599436723,0.5625,1467300015650232,1.8100973297050567,9,1,0.25398244473342374,46,1,28.416576953136833,0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,513140625.0,1.9532374100719423,1,1180,0.0835239609975633,20,192060,-50,0
5.0,1467300015661323,-0.22508391135979267,3.3125,1467300015661323,1.7978254834019713,53,1,-0.08804999549184153,47,1,28.416576953136833,1.089339545080844,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,3021828125.0,1.9532374100719423,1,1172,-0.028955876840287706,20,203151,-50,0
5.0,1467300015664638,-0.24892760574572012,0.0,1467300015664638,1.8223691760081417,0,1,0.5891779788838646,48,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,1188,0.19375543290233968,20,206466,-50,0
5.0,1467300015668577,-0.24892760574572012,0.5625,1467300015668577,1.8223691760081417,9,1,0.0,49,1,28.416576953136833,0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,513140625.0,1.9532374100719423,1,1188,0.0,20,210405,-50,0
5.0,1467300015672787,0.2489276057457198,0.0,1467300015672787,4.963961829597935,0,1,59.38242280285036,50,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,3236,19.528338548484633,20,214615,-50,0
5.0,1467300015677907,-0.24892760574572012,0.0,1467300015677907,1.8223691760081417,0,1,-48.828125000000014,51,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,1188,-16.057481501781314,20,219735,-50,0
5.0,1467300015681079,0.21910124015686974,4.875,1467300015681079,4.933282213840222,78,1,78.04495389344264,52,1,28.416576953136833,1.603178953137846,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,4447218750.0,1.9532374100719423,1,3216,25.665646662683248,20,222907,-50,0
5.0,1467300015685584,0.24298017990326376,2.6875,1467300015685584,4.957825906446392,43,1,0.4335460599334059,53,1,28.416576953136833,0.8838037818580433,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,2451671875.0,1.9532374100719423,1,3232,0.14257475251304114,20,227412,-50,0
5.0,1467300015689045,-0.29028467725446216,-4.25,1467300015689045,1.8653206380689396,65468,1,-71.10481074833864,54,1,28.416576953136833,-1.3976431899150452,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-3877062500.0,1.9532374100719423,1,1216,-23.383330473556143,20,230873,-50,0
5.0,1467300015694494,-0.2548656596045145,-2.6875,1467300015694494,1.8285050991596843,65493,1,-0.5376559919251221,55,1,28.416576953136833,-0.8838037818580433,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-2451671875.0,1.9532374100719423,1,1192,-0.17681205544262718,20,236322,-50,0
5.0,1467300015697110,-0.2667127574748983,0.0,1467300015697110,1.8407769454627694,0,1,0.3733037079510691,56,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,1200,0.1227636200441992,20,238938,-50,0
5.0,1467300015701598,-0.23702360599436723,0.5625,1467300015701598,1.8100973297050567,9,1,-0.5439853498217452,57,1,28.416576953136833,0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,513140625.0,1.9532374100719423,1,1180,-0.17889351049221544,20,243426,-50,0
5.0,1467300015706592,-0.24298017990326387,-0.5625,1467300015706592,1.8162332528565992,65527,1,0.0977735782939524,58,1,28.416576953136833,-0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-513140625.0,1.9532374100719423,1,1184,0.03215354726027484,20,248420,-50,0
5.0,1467300015709493,-0.24892760574572012,0.5625,1467300015709493,1.8223691760081417,9,1,0.168314805239572,59,1,28.416576953136833,0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,513140625.0,1.9532374100719423,1,1188,0.055351539130579996,20,251321,-50,0
5.0,1467300015714585,-0.23702360599436723,4.875,1467300015714585,1.8100973297050567,78,1,-0.1917836802827959,60,1,28.416576953136833,1.603178953137846,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,4447218750.0,1.9532374100719423,1,1180,-0.0630694481609633,20,256413,-50,0
6.0,1467300015718182,-0.21311031991609125,7.625,1467300015718182,1.7855536370988863,122,1,-0.5429872115651964,61,1,27.416576953136836,2.5075363113181695,2016-06-30 15:16:26,00e200600319961ccc000000,1,27.70514472257156,6955906250.0,2.9532374100719423,1,1164,-0.17856526551883684,20,260010,-49,0
5.0,1467300015721050,-0.24298017990326387,2.125,1467300015721050,1.8162332528565992,34,1,0.8512574093444943,62,1,28.416576953136833,0.6988215949575226,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,1938531250.0,1.9532374100719423,1,1184,0.27994214612589563,20,262878,-50,0
5.0,1467300015725808,-0.24298017990326387,0.5625,1467300015725808,1.8162332528565992,9,1,0.0,63,1,28.416576953136833,0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,513140625.0,1.9532374100719423,1,1184,0.0,20,267636,-50,0
5.0,1467300015729645,0.1890686641498056,7.625,1467300015729645,4.902602598082509,122,1,64.00976511597601,64,1,28.416576953136833,2.5075363113181695,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,6955906250.0,1.9532374100719423,1,3196,21.050073482918943,20,271473,-50,0
5.0,1467300015734389,-0.23702360599436723,2.125,1467300015734389,1.8100973297050567,34,1,-51.87473650927487,65,1,28.416576953136833,0.6988215949575226,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,1938531250.0,1.9532374100719423,1,1180,-17.059381696664797,20,276217,-50,0
5.0,1467300015737636,-0.24892760574572012,-2.125,1467300015737636,1.8223691760081417,65502,1,0.3007583923621795,66,1,28.416576953136833,-0.6988215949575226,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-1938531250.0,1.9532374100719423,1,1188,0.09890656915171701,20,279464,-50,0
5.0,1467300015742084,-0.24892760574572012,-2.6875,1467300015742084,1.8223691760081417,65493,1,0.0,67,1,28.416576953136833,-0.8838037818580433,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-2451671875.0,1.9532374100719423,1,1188,0.0,20,283912,-50,0
5.0,1467300015746240,-0.2548656596045145,-0.5625,1467300015746240,1.8285050991596843,65527,1,0.1174882699711257,68,1,28.416576953136833,-0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-513140625.0,1.9532374100719423,1,1192,0.03863686598118685,20,288068,-50,0
5.0,1467300015750295,-0.26079411791527546,0.0,1467300015750295,1.8346410223112268,0,1,0.12041461159062848,69,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,1196,0.039599214554331096,20,292123,-50,0
5.0,1467300015754818,-0.26079411791527546,-2.125,1467300015754818,1.8346410223112268,65502,1,0.0,70,1,28.416576953136833,-0.6988215949575226,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-1938531250.0,1.9532374100719423,1,1196,0.0,20,296646,-50,0
5.0,1467300015758278,-0.24892760574572012,0.0,1467300015758278,1.8223691760081417,0,1,-0.2822434971098256,71,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,1188,-0.0928178121490246,20,300106,-50,0
5.0,1467300015761830,-0.21910124015686966,4.25,1467300015761830,1.7916895602504288,68,1,-0.6873328406531558,72,1,28.416576953136833,1.3976431899150452,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,3877062500.0,1.9532374100719423,1,1168,-0.22603436798678733,20,303658,-50,0
6.0,1467300015768744,-0.36561299780477385,-9.125,1467300015768744,1.945087639038993,65390,1,1.7655526829621075,73,1,27.416576953136836,-3.000822143052891,2016-06-30 15:16:26,00e200600319961ccc000000,1,27.70514472257156,-8324281250.0,2.9532374100719423,1,1268,0.5806147491242886,20,310572,-49,0
5.0,1467300015772887,-0.26079411791527546,-1.5,1467300015772887,1.8346410223112268,65512,1,-2.121424692251993,74,1,28.416576953136833,-0.49328583173472185,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-1368375000.0,1.9532374100719423,1,1196,-0.6976458291867338,20,314715,-50,0
5.0,1467300015777973,-0.24298017990326387,-1.5,1467300015777973,1.8162332528565992,65512,1,-0.28801489382618867,75,1,28.416576953136833,-0.49328583173472185,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-1368375000.0,1.9532374100719423,1,1184,-0.09471577763535938,20,319801,-50,0
5.0,1467300015781199,-0.24892760574572012,0.5625,1467300015781199,1.8223691760081417,9,1,0.1513581060136387,76,1,28.416576953136833,0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,513140625.0,1.9532374100719423,1,1188,0.04977520614315331,20,323027,-50,0
5.0,1467300015784784,-0.23105810828067114,4.25,1467300015784784,1.8039614065535141,68,1,-0.4086035564853544,77,1,28.416576953136833,1.3976431899150452,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,3877062500.0,1.9532374100719423,1,1176,-0.13437223014042896,20,326612,-50,0
5.0,1467300015789232,-0.23702360599436723,0.5625,1467300015789232,1.8100973297050567,9,1,0.1097754608812946,78,1,28.416576953136833,0.18498218690052068,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,513140625.0,1.9532374100719423,1,1180,0.03610045301659455,20,331060,-50,0
5.0,1467300015794020,-0.24892760574572012,0.0,1467300015794020,1.8223691760081417,0,1,0.20396042188805283,79,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,1188,0.0670738575680086,20,335848,-50,0
5.0,1467300015797485,-0.24892760574572012,-2.125,1467300015797485,1.8223691760081417,65502,1,0.0,80,1,28.416576953136833,-0.6988215949575226,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,-1938531250.0,1.9532374100719423,1,1188,0.0,20,339313,-50,0
